"FREQ","C2(2)"
147910838.8,23.4751
151356124.8,23.2805
154881661.9,23.0857
158489319.2,22.8906
162181009.7,22.6953
165958690.7,22.4998
169824365.2,22.3041
173780082.9,22.1082
177827941,21.9122
181970085.9,21.7159
186208713.7,21.5195
190546071.8,21.3229
194984460,21.1262
199526231.5,20.9293
204173794.5,20.7323
208929613.1,20.5352
213796209,20.3379
218776162.4,20.1405
223872113.9,19.943
229086765.3,19.7454
234422881.5,19.5477
239883291.9,19.3498
245470891.6,19.1519
251188643.2,18.9539
257039578.3,18.7558
263026799.2,18.5576
269153480.4,18.3593
275422870.3,18.161
281838293.1,17.9625
288403150.3,17.764
295120922.7,17.5655
301995172,17.3668
309029543.3,17.1681
316227766,16.9694
323593656.9,16.7705
331131121.5,16.5717
338844156.1,16.3728
346736850.5,16.1738
354813389.2,15.9748
363078054.8,15.7757
371535229.1,15.5766
380189396.3,15.3774
389045145,15.1782
398107170.6,14.979
407380277.8,14.7797
416869383.5,14.5804
426579518.8,14.3811
436515832.2,14.1817
446683592.2,13.9823
457088189.6,13.7829
467735141.3,13.5834
478630092.3,13.3839
489778819.4,13.1844
501187233.6,12.9848
512861384,12.7853
524807460.2,12.5857
537031796.4,12.386
549540873.9,12.1864
562341325.2,11.9867
575439937.3,11.787
588843655.4,11.5873
602559586.1,11.3876
616595001.9,11.1879
630957344.5,10.9881
645654229,10.7883
660693448,10.5885
676082975.4,10.3887
691830970.9,10.1889
707945784.4,9.98903
724435960.1,9.78916
741310241.3,9.58928
758577575,9.38939
776247116.6,9.18947
794328234.7,8.98954
812830516.2,8.7896
831763771.1,8.58964
851138038.2,8.38967
870963590,8.18968
891250938.1,7.98968
912010839.4,7.78966
933254300.8,7.58963
954992586,7.38958
977237221,7.18952
1000000000,6.98944
1023292992,6.78935
1047128548,6.58924
1071519305,6.38912
1096478196,6.18898
1122018454,5.98882
1148153621,5.78865
1174897555,5.58846
1202264435,5.38826
1230268771,5.18803
1258925412,4.98779
1288249552,4.78753
1318256739,4.58725
1348962883,4.38695
1380384265,4.18662
1412537545,3.98628
1445439771,3.78592
1479108388,3.58553
1513561248,3.38512
1548816619,3.18469
1584893192,2.98423
1621810097,2.78374
1659586907,2.58323
1698243652,2.38269
1737800829,2.18212
1778279410,1.98152
1819700859,1.78088
1862087137,1.58022
1905460718,1.37952
1949844600,1.17878
1995262315,0.978009
2041737945,0.777197
2089296131,0.576345
2137962090,0.37545
2187761624,0.174512
2238721139,-0.0264729
2290867653,-0.227505
2344228815,-0.428588
2398832919,-0.629722
2454708916,-0.830911
2511886432,-1.03216
2570395783,-1.23346
2630267992,-1.43483
2691534804,-1.63626
2754228703,-1.83776
2818382931,-2.03933
2884031503,-2.24097
2951209227,-2.44269
3019951720,-2.64449
3090295433,-2.84637
3162277660,-3.04834
3235936569,-3.2504
3311311215,-3.45256
3388441561,-3.65481
3467368505,-3.85717
3548133892,-4.05964
3630780548,-4.26221
3715352291,-4.46491
3801893963,-4.66772
3890451450,-4.87067
3981071706,-5.07374
4073802778,-5.27696
4168693835,-5.48031
4265795188,-5.68382
4365158322,-5.88748
4466835922,-6.09131
4570881896,-6.2953
4677351413,-6.49947
4786300923,-6.70382
4897788194,-6.90836
5011872336,-7.1131
5128613840,-7.31805
5248074602,-7.52321
5370317964,-7.72859
5495408739,-7.9342
5623413252,-8.14004
5754399373,-8.34614
5888436554,-8.55249
6025595861,-8.75911
6165950019,-8.966
6309573445,-9.17318
6456542290,-9.38065
6606934480,-9.58842
6760829754,-9.79651
6918309709,-10.0049
7079457844,-10.2137
7244359601,-10.4228
7413102413,-10.6322
7585775750,-10.8421
7762471166,-11.0523
7943282347,-11.2628
8128305162,-11.4738
8317637711,-11.6852
8511380382,-11.8971
8709635900,-12.1093
8912509381,-12.322
9120108394,-12.5351
9332543008,-12.7487
9549925860,-12.9628
9772372210,-13.1774
1e+010,-13.3924
