0,50	-1,30E+02	3,34E-07	9,00E+01												
0,51	-1,29E+02	3,42E-07	9,00E+01												
0,52	-1,29E+02	3,50E-07	9,00E+01												
0,54	-1,29E+02	3,58E-07	9,00E+01												
0,55	-1,29E+02	3,66E-07	9,00E+01												
0,56	-1,29E+02	3,75E-07	9,00E+01												
0,58	-1,28E+02	3,84E-07	9,00E+01												
0,59	-1,28E+02	3,93E-07	9,00E+01												
0,60	-1,28E+02	4,02E-07	9,00E+01												
0,62	-1,28E+02	4,11E-07	9,00E+01												
0,63	-1,28E+02	4,21E-07	9,00E+01												
0,65	-1,27E+02	4,30E-07	9,00E+01												
0,66	-1,27E+02	4,40E-07	9,00E+01												
0,68	-1,27E+02	4,51E-07	9,00E+01												
0,69	-1,27E+02	4,61E-07	9,00E+01												
0,71	-1,27E+02	4,72E-07	9,00E+01												
0,72	-1,26E+02	4,83E-07	9,00E+01												
0,74	-1,26E+02	4,94E-07	9,00E+01												
0,76	-1,26E+02	5,06E-07	9,00E+01												
0,78	-1,26E+02	5,17E-07	9,00E+01												
0,79	-1,26E+02	5,30E-07	9,00E+01												
0,81	-1,25E+02	5,42E-07	9,00E+01												
0,83	-1,25E+02	5,55E-07	9,00E+01												
0,85	-1,25E+02	5,67E-07	9,00E+01												
0,87	-1,25E+02	5,81E-07	9,00E+01												
0,89	-1,25E+02	5,94E-07	9,00E+01												
0,91	-1,24E+02	6,08E-07	9,00E+01												
0,93	-1,24E+02	6,22E-07	9,00E+01												
0,95	-1,24E+02	6,37E-07	9,00E+01												
